BZCAT5 Source name,RA (J2000.0),Dec (J2000.0),Redshift,Class,Rad_opt_sp_index,alpha_1.1-2.3,alpha_2.3-4.8,alpha_4.8-7.7,alpha_4.8-11.2,alpha_7.7-11.2,alpha_11.2-21.7,alpha_7.7-21.7,alpha_4.8-21.7,var_1.1,var_2.3,var_4.8,var_7.7,var_11.2,var_21.7,universe_age_Gyr,comoving_distance_Mpc,lookback_distance_Mpc,luminosity_distance_Mpc,distance_modulus_mag,RA_sin,RA_cos,Dec_sin,ext_fuv,ext_nuv,log_nuF_fuv,log_nuF_nuv,log_nuF_g,log_nuF_r,log_nuF_i,log_nuF_z,log_nuF_y,log_nuF_Su,log_nuF_Sg,log_nuF_Sr,log_nuF_Si,log_nuF_Sz,log_nuF_J,log_nuF_H,log_nuF_K,log_nuF_w1,log_nuF_w2,log_nuF_w3,log_nuF_w4,tangent_wise,tangent_pstarrs,log_nu_radmax,i_abs,w1_abs,log_X_luminosity_W,log_nuF_X,log_gamma_luminosity_ph,log_nuF_gamma,log_radio_luminosity,log_nuF_1.4,log_nuF_143,log_nuF_4.8,nuv-g,g-r,r-i,i-z,z-y,y-w1,w1-w2,w2-w3,w3-w4,fuv-nuv,nuv-Su,Su-Sg,Sg-Sr,Sr-Si,Si-Sz,y-J,J-H,H-K,K-w1,g_var,r_var,i_var,z_var,y_var,Radio_radio_hard,IR_opt_hard,IR_UV_hard,IR_X_hard,radio_var,opt_var,shortwl_flux,radio_flux,cluster_kmeans,Anomaly
5BZQJ0004-4736,00 04 35.64,-47 36 19.51,0.884,BZQ,0.564,,0.061,-0.03,-0.276,-0.586,0.24,-0.059,-0.05,,0.306,0.467,0.502,0.366,0.455,6.31,3090.3394192456203,2274.536846407187,5818.033765165018,43.823881186808805,0.0200437641111369,0.9997991035804428,-0.7385191176629387,0.1281253302869361,0.1356736198350588,-11.415652644146135,-11.52149671557913,,,,,,,,,,,-11.875158187851804,-11.822710338518048,-11.785036278059907,-11.838644125215176,-11.794411026691844,-11.597464165901986,-11.534579483326226,-0.3914386644955272,,13.909612026035733,,-30.621881522502164,88.73465980739559,-12.070581074285707,111.817669151176,-10.142076180084846,62.465806142032726,-12.895308081099795,,-12.603147086969177,,,,,,,1.0939998626709002,3.328000068664549,2.305999755859375,0.1789529895481258,,,,,,,0.9340006790161102,0.8440001220703124,1.177000160217288,,,,,,-0.2921609941306187,,-0.2729143111127143,0.2761700475938635,1.0131301659184606,,1.1141426127027927,1.1003747477520323,2,
5BZQJ0004+2019,00 04 35.75,+20 19 42.59,0.677,BZQ,0.834,,-0.579,0.221,0.872,1.693,,,,,,0.394,0.333,,,7.384,2505.419436096267,1945.2498373725412,4199.612357825721,43.11604602505289,0.0200517619291778,0.9997989432098512,0.3474020867948076,0.2612211756648988,0.2811844351582934,,,-13.079498203878712,-13.15847858694828,-12.942090658037932,-12.94527131249098,-12.799647816241915,-14.578236913344965,-13.3962356729481,-13.356990010090884,-13.11809284523019,-13.001981941995815,,,,-12.76664438461459,-12.703610932087352,-12.718664345955698,,-0.0607975173029822,-0.9611896868897204,12.448509854133544,-22.859246601835117,-27.59404571224771,,,,,60.182874578898414,-14.113509274827518,,-13.09031027998298,,0.0728992614746033,0.755801513671873,0.1452984924316425,0.4782016906738278,4.111298927307125,1.1410007476806694,2.7979993820190394,,,,3.2580000000000027,0.3939999999999983,0.8070000000000022,0.4830000000000005,,,,,1.1630992889404297,0.7306003570556641,1.271301269531243,0.4965991973876988,0.7600002288818395,-1.023198994844538,0.2384797259505795,,,0.2817311873892033,-1.760071066852746,-1.4039447051276743,-0.5105136309910099,1,
5BZQJ0005-1648,00 05 17.93,-16 48 04.71,0.78,BZQ,0.686,,0.507,-0.6,-0.957,-1.406,0.132,-0.424,-0.479,,0.222,0.441,0.362,,0.118,6.817,2805.673389366272,2119.0633934923985,4991.153286888376,43.49100454000131,0.0231184622215787,0.9997327326363328,-0.2890536569959855,0.1739198381347803,0.1875789968934514,,-11.408552444755774,-11.587617802267388,-11.709957975376016,-11.929410640948088,-11.898430565420668,-12.058648237384492,,,,,,-12.27555817564477,-12.239910530778788,-12.306236180403657,-12.01504411911166,-11.998811279987745,-12.148664269661754,-12.042979446705132,0.0908665633512346,1.5024939624586722,13.505541787694284,-25.76590515950815,-29.84800489095346,87.76960746292562,-12.356547323513812,,,61.86693660543228,-13.433916215832005,,-12.918472673755195,0.3463218087706146,-0.0355002136230488,-0.3337999725341767,0.2307003173828121,-0.2864012298583986,4.137800643920899,1.0239992141723595,2.4610004425048797,2.4130001068115288,,,,,,,0.6227996978759798,0.8920001678466782,0.5840008468627893,2.038999931335452,0.238800048828125,0.3105983734130859,0.4710006713867187,0.2896003723144531,0.430999755859375,-0.5154435420768095,-0.0694006390396548,-0.5902588352319693,0.357736043526069,0.5062180599392778,-0.3498120678308455,0.6033646942816855,0.26671885315633964,2,
5BZQJ0005+0524,00 05 20.21,+05 24 10.9,1.9,BZQ,0.432,0.177,0.241,-0.377,-0.521,-0.704,-0.961,-0.868,-0.714,0.138,0.206,0.417,0.375,0.268,0.146,3.415,5140.351818523139,3162.1647194497737,14877.521741037765,45.86265296793431,0.0232842238673684,0.9997288857079676,0.0941609233517188,0.2146388804922178,0.2296077711870752,-12.652139904064022,-11.441784935038324,-11.160617997579887,-11.21227848929203,-11.209850710528166,-11.250751033560316,-11.28164801765793,-11.00503691334496,-11.1258356729481,-11.211790010090883,-11.18929284523019,-11.259981941995818,-11.403958099350827,-11.518710454484845,-11.650636366560883,-11.859044363252282,-12.009211289143016,-11.965464196419566,-11.978179565723687,0.0834849837615826,0.3637349701063905,14.177526210975206,-29.936453413490952,-32.609652708534895,89.42788329342136,-12.585026652029182,,,63.509408119793946,-13.750068243365805,,-12.943095148663527,1.496902546195738,0.1411989898681618,0.2209011383056651,0.0509993209838857,0.0369004898071292,2.5852994842529338,0.6079998016357404,2.9450006484985334,2.116999626159668,3.4694505906948585,1.5582022288129238,0.0009999999999976,0.081000000000003,0.266,0.016,0.8592993392944344,0.5160001678466788,0.4200001907348607,0.7899997863769599,0.0439987182617187,0.0433998107910156,0.0926990509033185,0.0445003509521502,0.0579004287719726,-0.8069730947022773,-0.7993605786148503,-0.5674263541046933,0.575815362886166,0.4774473197787243,2.6313420170028423,1.3149985829859492,-0.027640678495935305,2,
5BZQJ0005+3820,00 05 57.18,+38 20 15.21,0.229,BZQ,0.638,-0.184,-0.01,1.088,0.181,-0.963,0.238,-0.197,0.206,,0.192,0.415,0.439,0.386,0.583,10.911,957.372355137334,863.8120980421313,1176.5298140292923,40.353014684778,0.0259719418462361,0.9996626722233534,0.620293332519249,0.6359120356276382,0.6803449241212499,-12.683135482009853,-12.691049633864653,-12.245618498068168,-11.982278275668984,-11.824970797198088,-11.824350847403087,-11.832768226398166,,,,,,-11.601957980332273,-11.528710311052228,-11.463836223128263,-11.421844198457364,-11.371211182331493,-11.191464219307749,-10.97937947874859,-0.5302416859947795,-1.4074889575663734,13.197397841117724,-22.88901491365983,-28.193014837365887,85.41271047750217,-12.1249387366083,108.7262434798944,-10.096318689524171,59.48407632970935,-13.096475935528735,-11.008973391042511,-12.603147086969177,1.9075630420408596,0.9287007751464847,0.6081003875732414,0.1548000030517577,0.0930995025634757,5.056100418090821,1.1099996566772496,3.285000324249264,2.678999900817871,0.4237777884936129,,,,,,1.7421001586914109,0.9860002288818296,0.9120001907348688,1.415999839782712,0.2365989685058593,0.2423992156982386,0.1852016448974609,0.0740013122558593,0.1499004364013672,-0.4933288485595604,0.4537596148665965,1.3198384515331618,0.7537275542768089,0.669309667306158,0.9045174435186804,0.9927668860820683,0.9321104131230833,1,
5BZBJ0006-0623,00 06 13.89,-06 23 35.19,0.347,BLLac,0.799,-0.308,0.319,-0.255,0.16,0.683,0.041,0.273,0.107,-0.04,0.338,0.544,0.585,0.525,0.656,9.773,1405.9639732742892,1212.5219499666216,1893.5529591683255,41.38638728019401,0.0271866979470791,0.9996303734154612,-0.1113493987348307,0.2706759003128602,0.2889582916626401,-12.296725656135765,-12.193325726848096,-11.970858238058405,-11.946558201206091,-11.74425108284262,-11.695870982901136,-11.921528156818088,-12.09823691334496,-12.0074356729481,-11.867390010090883,-11.78289284523019,-11.717181941995818,-11.295957962021728,-11.262310259172343,-11.1802364520101,-11.418244268647792,-11.35481103584712,-11.29426439783558,-11.152979484852104,-0.2938083623603526,-0.5697243970890717,13.064784141110596,-24.124186794964515,-29.235387257305828,86.4537129447155,-12.086186147616283,,,61.91584793709844,-12.541906303953397,-10.761161342704671,-11.916085497447735,1.3501539245238767,0.3311003112793003,0.720599487304689,0.2742003784179694,-0.4499999847412113,5.287000068664554,1.1420001983642507,2.9869995117187536,2.502000331878662,0.7020629913497807,0.7040542083373573,0.5300000000000011,0.6460000000000008,0.4209999999999994,0.3569999999999993,2.729000030517573,0.8870003128051795,0.9549994888305696,0.7160002365112312,0.1662998199462926,0.5345001220703125,0.9668006896972656,0.3752994537353515,0.4927005767822265,-0.6258208065056579,0.3894400469955013,0.8385146910009773,0.7313751117691645,1.4904825874598302,-0.7957433341169878,1.1156940814041996,2.2308037805469056,1,
5BZQJ0006-4245,00 06 19.73,-42 45 18.61,1.77,BZQ,0.657,,,-0.164,,,,0.152,0.053,,,0.182,0.346,,0.095,3.651,4935.107712469461,3089.7380950590345,13645.313112209686,45.67491752829807,0.0276112352879505,0.999618737162261,-0.6788669961563769,0.0626834401581701,0.0685679624004846,,-12.285682578552958,,,,,,,,,,,,,,-12.737444402925137,-12.683611237263133,-12.566264138436168,-12.293779388721736,-0.506605960090117,,13.186260707476466,,-30.225917169716528,,,,,62.57669358291848,-13.462936857218384,,-13.12464930342071,,,,,,,1.11800003051758,3.129000663757319,2.8299999237060547,,,,,,,,,,,,,,,,-0.3382875537976719,,-0.3979286587101729,,-0.28682837592951493,,-0.5731606173813465,-0.008074920674055783,3,
5BZGJ0006+1051,00 06 20.28,+10 51 51.69,0.168,BZG,0.105,,,,,,,,,,,,,,,11.575,713.4994533808456,660.2574207512996,833.3355708067214,39.60409960008812,0.0276512171451267,0.99961763199255,0.1884845648516561,0.6403719043587625,0.6906148949081304,,,-12.220698374777154,-12.011077921665075,-11.757690645830902,-11.922710631338637,-11.875727924884494,-12.047436913344962,-11.2942356729481,-10.922990010090883,-10.81729284523019,-10.767181941995815,-11.507958059677977,-11.578710253068827,-11.612236500838227,-11.68984422897494,-12.002011048054149,-12.87906435511097,,2.20775062238817,-1.152465727522514,,-22.308300207387923,-26.774099676382072,85.5529405568092,-11.76447155309245,,,,-14.774690718274137,,,,0.7944013519287125,0.8482998809814433,-0.259299835205077,0.2315997161865226,4.4934995880127016,0.203000068664549,0.6429996490478498,,,,2.186,1.224000000000002,0.4740000000000002,0.3180000000000014,2.084499206542972,0.6260005722045889,0.6659993515014602,1.1170004577636805,0.1928997039794957,0.6311988830566477,0.6485004425048828,0.6744003295898438,0.4521999359130859,,-0.2443204022232468,,-0.2375394949616982,,-0.9147587534759627,0.3875517854095464,-0.9010165692337869,0,
5BZQJ0006+2422,00 06 48.78,+24 22 36.51,1.684,BZQ,0.658,,0.257,0.485,0.154,-0.265,0.245,0.061,0.194,,0.087,0.252,0.016,0.353,0.13,3.822,4791.954219811176,3037.232969580323,12839.4854805593,45.54273810253056,0.0297229422719014,0.9995581757470152,0.4127357777096181,0.6264536588635796,0.6725696963029297,-12.470322632715478,-12.27723468499198,-12.098457835226371,-12.201557975376016,-12.222210701983244,-12.27943071800856,-12.32424793831223,-11.97183691334496,-12.0550356729481,-12.181390010090883,-12.17929284523019,-12.275181941995818,,,,-12.744644262544275,-12.984810959553172,-13.12266443750843,-12.617379394825251,-0.1220021366861084,0.7020930278122877,13.843202634654014,-27.08563856944951,-30.075738094901176,,,,,62.30325650584252,-13.589054141312223,,-13.065627815505948,1.240927326963675,0.0125998687744122,0.1631998748779324,0.0102000885009694,0.0020998992919949,2.977799537658699,0.3830003738403285,2.4909992218017614,3.4120006561279226,0.9262830374393508,1.2298266036970738,0.0949999999999988,-0.0199999999999995,0.2149999999999998,-0.0470000000000006,,,,,0.1583995819091797,0.0858993530273437,0.1849002838134801,0.2855987548828125,0.3064002990722727,-0.5234263258062768,-0.7626002575699289,-0.7075762745611911,,-1.104742832057988,0.5915587978830787,-0.5663784522626361,-0.041848681078495056,3,
5BZQJ0007-6113,00 07 20.58,-61 13 06.31,0.857,BZQ,0.685,,,-1.061,,,,0.263,-0.152,,,0.227,0.604,,,6.436,3018.1481316610325,2235.940773547577,5600.876124155182,43.741279836928086,0.0320344002466006,0.9994867668963108,-0.8764615089063281,0.0880861645722685,0.0932756136366029,,-12.52944579805851,,,,,,,,,,,,,,-12.987444021455412,-12.998811279987745,-12.95626429102406,,-0.068844953945741,,12.689743761737413,,-27.667280432020856,,,,,61.86441249450235,-13.914352711703144,,-13.046844586201887,,,,,,,0.95499897003174,2.9420003890991198,,,,,,,,,,,,,,,,,-0.8675081255012547,,-0.4693654819292323,,0.6389706722682715,,-1.1135551206736873,-0.2911175899681432,3,
5BZBJ0007+4712,00 07 59.97,+47 12 07.7,0.28,BLLac,0.505,,,-0.623,,,,,,,,-0.048,0.275,,,10.397,1154.9891226395846,1021.375539009062,1478.238298058969,40.84872224874458,0.0348973163698622,0.999390903155608,0.7337552279794817,0.6810525050797664,0.7326292349527319,,,-12.391258146505669,-12.15319793509281,-12.084810622637542,-11.951310930410902,-11.868448383868868,,,,,,-11.915158023056884,-11.775510427019023,-11.799036445906584,-11.940244390718105,-11.959611069416455,-12.124664101815076,-12.105379501636774,0.2360615472464136,-1.664397084562233,13.496635663230965,-22.73512291402778,-27.39272192068062,85.52207781642753,-12.275724130399212,109.92474436353332,-9.774099394790252,57.9708332639582,-14.075720713938118,,-13.523965840921552,,0.8655007476806666,0.3857999725341763,0.4869993591308628,0.3212993164062503,3.8493003311157263,0.9350004196166904,2.42300033569336,2.196999549865726,,,,,,,1.0483004455566345,1.1520000457763722,0.6909999237060589,0.9579999160766608,0.0652999877929687,0.2127990722656321,0.1413002014160191,0.4690990447998047,1.1401996612548828,-0.5517548730165664,0.125199553221087,,0.3161130609827562,-1.1664261239824425,-0.016986672253516872,0.2580440759568754,-1.0058293736617825,0,
5BZQJ0008-2339,00 08 00.36,-23 39 17.89,1.412,BZQ,0.499,0.443,0.074,-0.781,-0.869,-0.979,-0.558,-0.71,-0.732,,0.238,0.134,0.18,0.069,,4.459,4295.368263794079,2841.908532486158,10346.110322031313,45.07388552520487,0.0349256606812066,0.9993899130099227,-0.4012280045534135,0.1521488297157365,0.1611124235541323,-11.629338524374612,-11.2574670740915,-11.387338371115044,-11.392438505161172,-11.452571206133635,-11.551510887686293,-11.611407905353245,,,,,,-11.636758023056885,-11.737510381242656,-12.038236207869476,-12.095844366304044,-11.93761094734614,-11.743064294075817,-11.656579414661676,-0.5142585503739087,0.7591577274725261,15.345989339512553,-28.540884731747838,-31.228885258176057,88.84450247487489,-12.522878745280336,,,63.98107836582368,-13.279840696594045,,-12.594141600682365,0.4693069599907886,0.2575998840332048,0.0644999389648433,-0.0940990753173842,-0.0355995941162099,2.817699195861815,1.3790006637573295,3.321999549865719,2.365000247955323,1.3732417938383925,,,,,,1.1016992492675757,0.5510001602172903,-0.0019995956420899,1.1669993820190392,0.0551986694335937,0.152801513671875,0.0326004028320312,0.0503005981445312,0.0833988189697265,-0.68569909591168,-0.4850397412125051,-0.6801438732546412,0.5852677979341969,-0.9371842016996728,2.3713294396465954,1.156724742759403,0.7896795836380007,2,
5BZBJ0008-2339,00 08 35.38,-23 39 27.79,0.147,BLLac,0.429,,,,,,,,,,,,,,,11.817,627.6521957486708,586.0880265335348,719.8958165833687,39.28634824912291,0.0374707172116402,0.9992977260814944,-0.401271967889449,0.1572926121072836,0.1710146782748264,-11.813614491417995,-11.77842813220322,-12.0295378462127,-12.010238090122108,-11.970931228106291,-11.97463110863356,-11.951408381427465,,,,,,-11.77955794371118,-11.767110304948712,-11.860636271956391,-12.140244390718102,-12.312811218952588,-12.677064309334604,-12.446179596241263,0.4368251151170904,-0.255907264280682,14.807991687326473,-21.45744740073424,-25.33034792105895,85.60172399654795,-11.616184634019568,106.53983458199389,-10.619197434804509,,-14.297569463554474,,,0.1662109175259551,0.3185996093749992,0.3130988464355475,0.144000427246091,0.172199768066406,3.556700325012214,0.5520000457763601,1.9250001907348688,2.7259998321533168,0.5315290661675434,,,,,,1.5947006378173825,0.8340001525878904,0.5160000534057598,0.6119994812011811,0.1462001800537109,0.1233997344970703,0.2185993194580078,0.1024990081787109,0.2832012176513672,,-0.3418799908462961,-0.5343830867493669,-0.6966265849330195,,0.8249522091075165,0.20400649064992965,-0.5019344659293902,0,
5BZQJ0008-4619,00 08 37.54,-46 19 40.8,1.85,BZQ,0.461,,,-0.96,,,,-0.688,-0.773,,,0.479,0.753,,,3.502,5062.93517076362,3135.2355758710914,14401.66499522537,45.79206352173944,0.0376276860684686,0.9992918278666812,-0.723304688405491,0.103317177662775,0.110564706021046,-12.160507905195798,-11.782963161104735,,,,,,,,,,,-11.51675790098657,-11.667110201188946,-11.781436186507172,-11.96144418930209,-11.955211197590284,-11.78826426050648,-11.742979446705132,-0.2955366935858398,,14.566171067417866,,-32.28306369721551,,,,,63.91665453057836,-13.816445466381138,,-12.941289347800264,,,,,,,0.9989995956420898,3.2530002593994176,2.26200008392334,1.387425028358269,,,,,,,0.4270003051757882,0.4640000076293908,0.860999771118161,,,,,,-0.8751561185808736,,-0.1722480364855485,,1.8225660253379588,,0.7123418753708551,-0.08096689478843395,2,
5BZBJ0009+0628,00 09 03.91,+06 28 21.39,,BLLac,0.696,,0.31,-0.514,-0.459,-0.389,0.425,0.13,-0.072,,0.365,0.285,0.283,0.233,0.278,,,,,,0.0395439381737908,0.9992178325839204,0.112728199212076,0.4584546759224802,0.4945602179029028,,-12.303100796351991,-11.884338133077934,-11.773877970493205,-11.809450716631682,-11.85083089501051,-11.78748814216965,-12.375836913344962,-12.3058356729481,-12.256990010090885,-12.168892845230191,-12.13838194199582,-11.835157974228755,-11.81271023475828,-11.779036278059907,-11.773044302217126,-11.790410935139112,-11.822264275765267,-11.80097943907574,0.0390627570980462,-0.1727580845357893,,,,,-12.259637310505756,,-10.397348685188152,,-13.461175011062096,,-13.01581035246192,1.8408918607347928,0.5465006256103493,0.1258998260498067,0.0497996826171878,0.2724998321533185,4.064899948120122,0.94000053405761,2.755999565124513,2.2020001411438006,,0.2844918820970932,0.4780000000000051,0.4179999999999992,0.4299999999999961,0.2690000000000019,1.0458999633789112,0.8590004043579089,0.8339998626708915,1.32599971771241,0.2000999450683593,0.3624000549316406,0.793701171875,0.1247997283935546,0.3749008178710937,-0.4453646586001749,0.0190397814925695,0.5126898612128787,0.4692263753666434,-0.18561021715077758,-0.18758512596248167,0.7002466719720453,0.12564611154284933,1,
5BZQJ0009+0625,00 09 17.04,+06 25 54.69,2.694,BZQ,0.664,,0.042,-0.749,-0.642,-0.506,,,,,,0.219,0.03,,,2.391,6163.196675543364,3476.070053596764,22702.10057696756,46.780330216974285,0.0404980137020889,0.9991796189305432,0.1120214825157271,0.4497964534340484,0.4864609205990835,-12.537766674887289,-12.88456851527352,-12.3825784712127,-12.42579850882328,-12.503490853350431,-12.573070799795667,-12.591847797931369,-12.554236913344962,-12.4010356729481,-12.454190010090883,-12.49969284523019,-12.572781941995816,,,,-13.031844045869471,-13.230811249470165,-12.824264321541635,-12.51457940703228,-0.740637420382542,0.7437203758197843,13.22372513048422,-27.62003030547526,-30.595330751031906,89.09444027860741,-13.096910013008056,113.95287267229617,-10.397348685188152,63.97242128867114,-13.598599459218455,,-13.1274067379659,2.0489603127016984,0.1623001251220728,0.0206008300781235,-0.0206997375488278,0.0672004547119158,2.9287997283935567,0.4859991073608398,3.8520002365112287,2.9230003356933576,-0.4234414328349665,1.2921611794009171,0.6860000000000035,0.1629999999999967,0.0960000000000036,0.009999999999998,,,,,0.0522994995117187,0.3378982543945383,0.1779994964599609,0.2614002227783203,0.2161006927490198,-0.4711927212525548,-0.7273203961197314,-0.3462427341966432,-0.1339012364621066,-1.156266951802786,0.6575023647387388,-1.1516191071153528,-0.12489869305347835,3,
5BZBJ0009+5030,00 09 22.77,+50 30 28.58,,BLLac,0.426,,,1.749,,,,,,,,,,,,,,,,,0.0409143656823581,0.9991626567685616,0.7717127108195242,1.0368852118956224,1.1162612718297291,-11.87768245150266,-11.737151534781262,-11.887097880392387,-11.913478013217814,-11.967291201250822,-11.928831236807389,-11.854168348468477,,,,,,-12.262758077988522,-12.179910585710433,-12.207436165144868,-11.951044180146814,-12.09281114265864,-12.343064294075814,-12.41377946501568,0.5636804288959671,-0.0112915213781241,,,,,-12.619788758288394,,-9.753896008701965,,-14.774690718274137,,,0.4191193385218312,0.2043998870849606,0.0802987213134827,0.2494000396728495,0.3008001708984373,3.786600769042972,0.6289997100830096,2.210000038146971,1.9720001220703107,0.7948904599341056,,,,,,0.1436002197265651,1.009999786376948,0.6810010223388687,1.9519997406005896,0.1303005218505859,0.2223014831542968,0.4267005920410156,0.2647991180419922,0.1448993682861328,,-0.125519941407818,-0.3556596078773779,0.5269776156297539,,0.3895267368390481,0.3175454199195749,-0.9010165692337869,2,
5BZQJ0010+2047,00 10 28.74,+20 47 50.09,0.6,BZQ,0.671,,0.887,1.217,0.284,-0.893,0.343,-0.104,0.31,,,0.037,0.744,,,7.856,2268.2655860073983,1800.4580557251918,3627.825887335649,42.79823217751929,0.0457073331074973,0.9989548737056144,0.3550620482652158,0.5857477640907642,0.6305458587270965,-12.104654590624602,-11.922989700022317,-12.113218125753717,-12.22179834402836,-12.29721093391684,-12.39535098778395,-12.383807905353244,-12.27183691334496,-12.2822356729481,-12.410590010090884,-12.409292845230189,-12.507981941995816,,,,-12.616244222871426,-12.61001123115962,-12.685064110970346,-12.429379669483453,-0.1675853652052094,0.9662169306585904,12.701577028741887,-24.15363206460425,-27.65223226907202,87.27917653585594,-12.292429823902063,,,59.87501906204929,-13.652474840001313,,-13.255120528628971,0.3184141382211436,-0.0011003265380828,0.0263002166748052,-0.0921000061035144,0.1430006561279277,3.447699554443357,0.9989995956420898,2.648000717163089,2.787999153137207,0.8977253946363284,-0.4057858587270964,0.277000000000001,-0.0249999999999985,0.2130000000000009,-0.0539999999999984,,,,,0.1562995910644566,0.4298992156982386,0.2336006164550781,0.4132003784179581,0.4162006378173828,-0.3973543113723394,-0.3128002972427808,-0.6870215311373045,-0.3175814072575562,0.5256998750444559,-0.20227761544318434,-0.3925154327417872,-0.32514376247212523,3,
5BZQJ0010+1058,00 10 31.0,+10 58 29.6,0.089,BZQ,0.466,-0.681,1.223,1.998,-0.936,-4.637,2.784,0.101,0.695,0.561,0.631,0.882,0.956,0.923,0.936,12.523,385.5496661854221,369.4614650843541,419.8589096707125,38.11551686811142,0.0458715125589146,0.9989473481297988,0.1903787577802252,0.6876820138837199,0.7418403268543539,,-11.20027639277141,-10.84373812697442,-11.026038319003945,-10.837970821612153,-11.112070989004652,-11.021408149493867,-10.89983691334496,-10.9374356729481,-10.984590010090884,-10.787292845230189,-10.949181941995818,-10.932357891831296,-10.927910414811992,-10.73623622923178,-10.695044424287438,-10.719610916828564,-10.84186419031605,-10.718979469593316,0.0688881266595358,0.5835599133479816,14.054121782243469,-23.1190170359581,-27.772516456124123,85.45440564480774,-11.211831628858832,,,57.26440102765248,-13.862645888629268,-10.697296854741152,-12.77553168498731,1.6853308670421274,-0.1854002609252916,0.6850004348754872,-0.5320002899169918,0.3408000488281253,4.844699661254888,0.9220008850097584,2.529999732971193,2.455999851226806,,1.2174308731456414,0.2090000000000031,0.177999999999999,0.7030000000000012,-0.2120000000000015,1.387700187683107,0.8139997482299801,1.2290004348754895,1.413999290466311,0.1096992492675799,0.6818990707397461,0.4382991790771484,0.973501205444336,0.8579998016357386,-1.0871142036419563,0.1183599047835866,0.4806654759428461,0.4922207120302673,3.606444201878399,-1.0219281845827495,2.8149166995054835,0.08179713384116083,2,
5BZQJ0010+1724,00 10 33.99,+17 24 19.0,1.601,BZQ,0.634,0.202,0.47,-0.376,-0.32,-0.25,-0.316,-0.292,-0.318,0.233,0.421,0.414,0.381,0.532,0.358,4.0,4647.789269830992,2982.666175790247,12069.340713053762,45.40841773718815,0.0460887215212825,0.998937350262034,0.2991286904528698,0.2605464293015844,0.2815555934049278,-11.525317404540276,-11.311322806151182,-11.457977750997856,-11.516358005893592,-11.667450545733244,-11.679030620352307,-11.845447834552465,-11.29943691334496,-11.3170356729481,-11.398990010090884,-11.56289284523019,-11.584781941995818,-11.923957839951417,-12.098710481950665,-12.025836198714204,-11.901044180146815,-11.878411041950631,-12.03906420252308,-11.921779457386286,0.0885485173680322,1.2045849538914688,13.969965129668095,-28.33821859473209,-32.0504179355524,89.92580791688397,-12.187086643357144,,,64.21797678709187,-12.89102928312052,,-12.392866795608434,0.4273478404329651,0.1243995819091772,-0.1628996582031234,0.1242999420166022,-0.3019000854492191,3.889799484252931,1.039999961853031,2.434000015258784,2.441999912261963,0.978549664103344,0.4960469065950725,0.2590000000000003,0.0909999999999975,-0.1999999999999957,0.1379999999999981,0.968799530029294,0.3659994506835975,0.9320006790161096,1.62299982452393,0.1720008850097656,0.0872001647949218,0.19110107421875,0.3886013031005859,0.1415004730224609,-0.4981624875120847,-0.2109604962173872,-0.5670882357994493,0.308675601406513,0.4873591166406323,0.7439254184046443,0.9594671941577037,1.3594597680804439,2,
5BZQJ0010-3027,00 10 35.71,-30 27 47.41,1.19,BZQ,0.719,,0.799,-0.029,0.065,0.183,-0.106,-0.001,-0.01,,0.319,0.379,0.722,0.209,0.383,5.116,3832.6183375868864,2640.4447465746207,8384.198470684925,44.61730775188568,0.0462136701718628,0.9989315775813908,-0.5069843904554766,0.1106152381639996,0.1194023136732779,,-12.28981911804384,,,,,,,,,,,-12.249557974228756,-12.277110048601056,-12.347036171248384,-12.4758442900101,-12.462411057209424,-12.38466433069691,-12.168579498585016,-0.3535517124835591,,12.920440421853389,,-29.82230767559173,87.85599476741407,-12.769551078621726,,,62.72651589574352,-13.35556141053216,,-12.643878493763015,,,,,,,1.0170001983642614,3.0299997329711896,2.6890001296997106,,,,,,,,0.7340008697509717,0.57499966430664,0.9889994812011692,,,,,,-0.7116829167691456,,-0.1725919391655832,0.3071400214123017,1.4397294946998318,,-0.5590472444262508,0.6659099441357323,3,
5BZQJ0010-2945,00 10 45.18,-29 45 13.21,2.344,BZQ,0.73,,-0.413,-0.562,-1.115,-1.813,-0.427,-0.928,-0.814,,-0.551,0.278,0.253,,,2.77,5754.917993926226,3359.815704785371,19196.72118281228,46.41613528575401,0.046901601193619,0.9988995143684248,-0.4962721054845316,0.1026195807208467,0.1109272842234208,,,-12.231057993917782,-12.257158463657266,-12.368490609209807,-12.429951213614029,-12.35800825935715,,,,,,,,,-12.984244253389004,-12.890811096882276,-12.573064217781871,-12.414179626758845,-0.7119788260208448,0.596808747947625,13.148754447418549,-27.593335984606547,-30.3501353010128,,,,,64.96810949391322,-13.247490599211156,,-12.81276138016852,,0.2050990447998124,-0.0634986724853519,-0.000401382446288,0.294000335693358,2.463200363159181,1.217000007629391,3.63000011444092,2.545999526977541,,,,,,,,,,,0.0844001770019531,0.111099243164066,0.1064987182617187,0.1385993957519602,0.2282009124755859,-0.4347292190426355,-0.5223204876724683,,,-0.2983359786383998,1.2264647631503058,-0.6131058075694482,0.5510992509480483,3,
