BZCAT5 Source name,RA (J2000.0),Dec (J2000.0),Redshift,Rmag,Class,Flux_density1.4,Flux_density143,X-ray_flux,Fermi_flux,Rad_opt_sp_index,Flux_density4.8,alpha_1.1-2.3,alpha_2.3-4.8,alpha_4.8-7.7,alpha_4.8-11.2,alpha_7.7-11.2,alpha_11.2-21.7,alpha_7.7-21.7,alpha_4.8-21.7,var_1.1,var_2.3,var_4.8,var_7.7,var_11.2,var_21.7,u,g,r,i,z,extinction_r,PSTARRS_offset,gMeanPSFMag,gMeanPSFMagNpt,gMeanPSFMagMin,gMeanPSFMagMax,rMeanPSFMag,rMeanPSFMagNpt,rMeanPSFMagMin,rMeanPSFMagMax,iMeanPSFMag,iMeanPSFMagNpt,iMeanPSFMagMin,iMeanPSFMagMax,zMeanPSFMag,zMeanPSFMagNpt,zMeanPSFMagMin,zMeanPSFMagMax,yMeanPSFMag,yMeanPSFMagNpt,yMeanPSFMagMin,yMeanPSFMagMax,GALEX_offset,fuv_mag,nuv_mag,e_bv,w1,w2,w3,w4,J,H,K,WISE_offset,ext_U,ext_B,ext_V,ext_R,ext_I,ext_J,ext_H,ext_K,ext_SDSS_u,ext_SDSS_g,ext_SDSS_r,ext_SDSS_i,ext_SDSS_z,ext_PS1_g,ext_PS1_r,ext_PS1_i,ext_PS1_z,ext_PS1_y
5BZQJ0550-5732,05 50 09.54,-57 32 24.28,2.001,18.8,7211,368.0,603.0,0.63,,0.706,738.0,,1.014,0.604,0.662,0.734,-0.084,0.212,0.335,,,0.491,0.462,0.035,0.119,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.505849196561424,22.0855484,21.7476711,0.09291047,13.01200008392334,11.83800029754639,8.652000427246094,6.203000068664551,16.72599983215332,15.80500030517578,15.19499969482422,0.47993521731071,0.402,0.337,0.255,0.201,0.14,0.066,0.042,0.028,0.394,0.307,0.212,0.158,0.117,0.295,0.211,0.156,0.123,0.101
5BZGJ0550-3216,05 50 40.56,-32 16 17.29,0.069,13.1,7309,345.0,,26.3,,0.192,176.0,,-0.724,-1.139,-0.697,-0.139,0.186,0.068,-0.31,,0.275,0.102,0.453,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.14400005340576,11.88099956512451,10.2209997177124,8.640000343322754,14.38199996948242,13.69699954986572,13.18000030517578,0.9879713890508419,0.153,0.128,0.097,0.077,0.053,0.025,0.016,0.011,0.15,0.117,0.081,0.06,0.045,0.112,0.08,0.059,0.047,0.038
5BZQJ0551-1909,05 51 55.26,-19 09 20.98,0.73,19.9,7211,81.0,,0.27,,0.704,97.0,,-0.814,1.196,-0.247,-2.067,0.417,-0.481,0.044,,,0.639,0.309,0.205,,,,,,,,0.0421977333023698,19.786800384521484,6.0,19.48200035095215,20.01129913330078,19.85650062561035,12.0,19.49349975585937,20.010400772094727,19.661500930786133,14.0,19.52039909362793,19.905799865722656,19.2544002532959,4.0,19.20359992980957,19.27989959716797,19.006500244140625,8.0,18.951799392700195,19.29960060119629,0.3720422156926746,19.8461246,19.3678246,0.0670209154,14.29399967193604,13.24600028991699,10.81599998474121,8.442000389099121,,,,0.03282662334195582,0.291,0.244,0.184,0.146,0.101,0.048,0.03,0.02,0.285,0.222,0.154,0.114,0.085,0.213,0.153,0.113,0.089,0.073
5BZBJ0553-2034,05 53 33.1,-20 34 18.69,,18.2,7300,233.0,,0.68,,0.567,104.0,,-0.348,-0.259,-0.314,-0.382,0.031,-0.118,-0.162,,-0.018,0.654,0.766,0.057,,,,,,,,0.3825435942060841,17.86009979248047,9.0,17.797100067138672,17.896699905395508,17.60300064086914,13.0,17.480199813842773,17.699199676513672,17.49049949645996,21.0,17.14539909362793,17.781299591064453,17.256399154663086,11.0,17.071699142456055,17.660900115966797,17.2012996673584,16.0,17.028900146484375,17.511699676513672,0.3948296602254432,19.98798,18.8714886,0.0572504438,13.69900035858154,12.84799957275391,10.74499988555908,8.439000129699707,16.29800033569336,15.37600040435791,14.59200000762939,0.404230718262803,0.246,0.206,0.155,0.123,0.085,0.04,0.025,0.017,0.24,0.187,0.13,0.096,0.072,0.18,0.129,0.095,0.075,0.062
5BZQJ0554+6857,05 54 00.81,+68 57 54.39,1.373,19.7,7211,97.0,,,,0.659,115.0,,0.235,0.932,,,,,,,,0.114,0.157,,,,,,,,,0.0528963645468129,20.3567008972168,12.0,20.185199737548828,20.58880043029785,19.593900680541992,8.0,19.53820037841797,20.000200271606445,19.521699905395508,14.0,19.380599975585938,19.88909912109375,19.540599822998047,14.0,19.355300903320312,19.875600814819336,19.477399826049805,7.0,19.127899169921875,19.627199172973636,0.6823727376063349,,21.58352,0.0905772,14.95400047302246,13.96000003814697,11.2810001373291,8.619000434875488,,,,1.240413183394377,0.407,0.341,0.258,0.204,0.141,0.067,0.042,0.028,0.399,0.311,0.215,0.16,0.119,0.298,0.214,0.158,0.124,0.102
5BZQJ0555+3948,05 55 30.8,+39 48 49.21,2.365,18.1,7211,1517.0,719.0,0.65,,0.664,5212.0,1.567,0.534,0.397,-0.567,-1.783,0.198,-0.518,-0.231,0.327,0.222,0.965,0.954,0.432,0.919,,,,,,,0.079369765892906,18.21330070495605,10.0,18.03470039367676,18.257299423217773,17.72559928894043,8.0,17.70870018005371,17.76140022277832,17.443899154663086,8.0,17.436100006103516,17.474599838256836,17.156999588012695,9.0,17.117799758911133,17.207199096679688,16.952600479125977,16.0,16.910200119018555,17.037500381469727,,,,,14.18599987030029,13.29100036621094,9.944000244140625,7.535999774932861,16.05999946594238,15.36999988555908,14.68000030517578,0.1098824462500125,1.94,1.623,1.228,0.971,0.674,0.317,0.201,0.135,1.898,1.479,1.023,0.76,0.565,1.42,1.017,0.753,0.592,0.487
5BZBJ0556-4351,05 56 18.73,-43 51 46.0,,19.1,7300,28.0,,,6e-10,0.505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.685432075368787,21.2023048,20.6594925,0.0618354827,13.57900047302246,12.6560001373291,10.14500045776367,8.003999710083008,16.54500007629395,15.98799991607666,15.15499973297119,0.2136798539450017,0.266,0.222,0.168,0.133,0.092,0.043,0.028,0.019,0.26,0.203,0.14,0.104,0.077,0.195,0.139,0.103,0.081,0.067
5BZQJ0557+2413,05 57 04.71,+24 13 55.3,3.228,20.7,7211,830.0,,,,0.644,1170.0,1.066,0.017,-0.382,-0.478,-0.599,-1.157,-0.955,-0.776,-0.013,0.087,0.146,0.075,-0.052,0.143,,,,,,,0.0485661405986686,21.204099655151367,14.0,20.906299591064453,21.49880027770996,20.3799991607666,7.0,20.257099151611328,20.50309944152832,20.057600021362305,9.0,19.57979965209961,20.179800033569336,19.65180015563965,4.0,19.61359977722168,19.72520065307617,19.339399337768555,6.0,19.001100540161133,19.489200592041016,,,,,15.02700042724609,14.33300018310547,10.39799976348877,8.420999526977539,,,,0.828999088056176,4.016,3.36,2.541,2.01,1.395,0.657,0.416,0.28,3.928,3.061,2.117,1.574,1.17,2.939,2.105,1.559,1.225,1.007
5BZQJ0558-1317,05 58 02.54,-13 17 41.2,1.725,18.9,7211,947.0,,,,0.741,682.0,0.142,-0.165,-0.054,-0.054,-0.055,-0.169,-0.128,-0.105,0.37,0.392,0.312,0.447,0.335,0.347,,,,,,,0.0968078210928372,20.04019927978516,7.0,19.907100677490234,20.13820075988769,19.388900756835938,10.0,19.272600173950195,19.44669914245605,18.705699920654297,20.0,18.67169952392578,18.80769920349121,18.68429946899414,5.0,18.460599899291992,18.717199325561523,18.439599990844727,10.0,18.391599655151367,18.703399658203125,,,,,14.83300018310547,13.51200008392334,10.44200038909912,8.272000312805176,,,,0.2249713403889772,2.032,1.7,1.285,1.017,0.705,0.332,0.21,0.142,1.987,1.548,1.071,0.796,0.592,1.487,1.065,0.788,0.62,0.51
5BZBJ0558-3838,05 58 06.1,-38 38 29.5,0.302,16.1,7300,105.0,,7.0,7e-10,0.328,67.0,,,-0.994,,,,0.195,-0.178,,,-0.092,0.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.028825503403833,18.2578316,17.4876766,0.0441545732,13.30700016021729,12.63399982452393,10.54699993133545,8.961999893188477,15.10299968719482,14.47200012207031,13.86800003051758,5.380714592216758,0.192,0.16,0.121,0.096,0.067,0.031,0.02,0.013,0.188,0.146,0.101,0.075,0.056,0.14,0.1,0.074,0.058,0.048
5BZBJ0558-7459,05 58 46.03,-74 59 05.2,,16.1,7300,243.0,,0.17,7e-10,0.44,277.0,,,-0.927,,,,-0.041,-0.319,,,0.151,0.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1664718426938979,,20.9947224,0.128032669,12.24199962615967,11.26599979400635,8.701000213623047,6.558000087738037,16.17200088500977,15.13500022888184,14.45699977874756,0.1007532352024331,0.552,0.461,0.349,0.276,0.192,0.09,0.057,0.038,0.54,0.42,0.291,0.216,0.161,0.404,0.289,0.214,0.168,0.138
5BZQJ0559-4529,05 59 11.55,-45 29 40.2,0.687,19.1,7211,384.0,276.0,0.21,,0.742,336.0,,0.159,0.323,0.265,0.193,0.312,0.269,0.286,,,0.166,0.281,,0.295,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7557563107299825,20.9959965,18.857914,0.0480474569,14.14400005340576,13.01000022888184,10.04899978637695,7.690000057220459,,,,0.04513084973337757,0.208,0.174,0.131,0.104,0.072,0.034,0.022,0.014,0.203,0.158,0.11,0.081,0.061,0.152,0.109,0.081,0.063,0.052
5BZQJ0559+5804,05 59 13.38,+58 04 03.39,0.904,19.1,7211,392.0,,,,0.739,598.0,,0.51,-0.606,-1.234,-2.027,0.83,-0.203,-0.329,,,0.511,0.243,,,,,,,,,0.135197676326763,20.141700744628903,6.0,20.081600189208984,20.19860076904297,20.32349967956543,12.0,19.97800064086914,20.76959991455078,19.934799194335938,22.0,19.56909942626953,20.69079971313477,19.77549934387207,9.0,19.5408992767334,20.249399185180664,19.29439926147461,14.0,19.108800888061523,19.686899185180664,0.176336832265185,,20.8308029,0.170091361,14.49300003051758,13.49199962615967,10.67099952697754,7.967999935150146,,,,1.480908958712348,0.739,0.618,0.467,0.37,0.257,0.121,0.077,0.051,0.723,0.563,0.39,0.289,0.215,0.541,0.387,0.287,0.225,0.185
5BZQJ0600-3937,06 00 31.38,-39 37 02.38,1.661,18.9,7211,461.0,239.0,1.98,,0.75,541.0,,0.71,-0.09,0.055,0.238,-0.478,-0.219,-0.179,,,0.213,0.33,0.08,0.219,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.498538023487166,20.7172413,19.7345829,0.05709263,15.07999992370605,13.80099964141846,10.66199970245361,7.806000232696533,,,,0.595666818317528,0.247,0.207,0.157,0.124,0.086,0.04,0.026,0.017,0.242,0.189,0.13,0.097,0.072,0.181,0.13,0.096,0.075,0.062
5BZBJ0601+3838,06 01 02.86,+38 38 29.18,,19.8,7300,704.0,,0.06,7e-10,0.638,271.0,,-0.517,-0.675,-0.372,0.009,0.055,0.038,-0.185,,,0.668,-0.038,-0.017,,,,,,,,0.115213259770875,20.581300735473636,10.0,20.26679992675781,20.92510032653809,19.54840087890625,9.0,19.07819938659668,19.86319923400879,18.395999908447266,5.0,18.39590072631836,19.179500579833984,18.31410026550293,8.0,18.28510093688965,18.643299102783203,18.32690048217773,10.0,18.11899948120117,18.517900466918945,,,,,13.69900035858154,12.72799968719482,10.30900001525879,7.761000156402588,,,,0.09682714494521522,2.371,1.984,1.5,1.187,0.823,0.388,0.246,0.165,2.319,1.807,1.25,0.929,0.691,1.735,1.242,0.92,0.723,0.595
5BZQJ0601-7036,06 01 11.18,-70 36 08.78,2.409,18.5,7211,212.0,371.0,0.11,3.6e-09,0.63,338.0,,-0.231,0.137,0.314,0.537,0.327,0.403,0.32,,,0.55,0.617,0.227,0.199,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6877776934996898,,21.6240978,0.109836467,13.2819995880127,12.13300037384033,9.652999877929688,7.210999965667725,,,,0.7593980026601201,0.325,0.272,0.206,0.163,0.113,0.053,0.034,0.023,0.318,0.248,0.171,0.127,0.095,0.238,0.17,0.126,0.099,0.082
5BZQJ0601+2324,06 01 47.35,+23 24 53.49,0.274,21.4,7211,286.0,,,,0.631,214.0,,0.135,-0.31,-0.21,-0.083,0.039,-0.005,-0.1,,0.337,0.255,0.285,0.271,0.236,24.228,22.724,21.406,20.393,19.302,2.88,0.0833726649791301,22.09720039367676,3.0,22.029699325561523,22.17140007019043,20.757999420166016,9.0,20.458999633789062,21.04389953613281,20.16790008544922,5.0,20.016300201416016,20.32559967041016,19.077600479125977,9.0,18.95789909362793,19.19700050354004,18.726999282836918,11.0,18.335100173950195,19.08329963684082,,,,,13.21300029754639,12.17000007629395,9.418999671936035,6.644999980926514,17.0359992980957,15.66800022125244,14.69299983978271,0.2524598375954916,5.464,4.572,3.457,2.735,1.897,0.894,0.566,0.381,5.344,4.164,2.881,2.141,1.592,3.999,2.863,2.121,1.667,1.37
5BZQJ0601-2736,06 01 48.71,-27 36 21.99,1.664,18.5,7211,151.0,,0.14,,0.616,86.0,,0.051,-0.777,-0.567,-0.301,,,,,,0.057,0.276,,,,,,,,,0.1456915161501853,19.265199661254883,5.0,19.22130012512207,19.53009986877441,19.15959930419922,12.0,19.089399337768555,19.356599807739254,18.948299407958984,18.0,18.90239906311035,19.02639961242676,19.072399139404297,11.0,18.903600692749023,19.175500869750977,18.98780059814453,8.0,18.857500076293945,19.199800491333008,2.698334103323633,,20.1770515,0.0309896041,15.10599994659424,14.2790002822876,11.55099964141846,8.638999938964844,,,,2.414673145561954,0.135,0.113,0.085,0.068,0.047,0.022,0.014,0.009,0.132,0.103,0.071,0.053,0.039,0.099,0.071,0.052,0.041,0.034
5BZQJ0601-2004,06 01 52.83,-20 04 45.19,1.216,19.8,7211,63.0,,,7e-10,0.663,136.0,,0.539,-0.17,,,,0.085,0.005,,,0.185,0.153,,,,,,,,,0.0571157642288784,19.44750022888184,8.0,19.353099822998047,19.652999877929688,19.431299209594727,18.0,19.35740089416504,19.616300582885746,19.38319969177246,24.0,19.215499877929688,19.558900833129883,19.24370002746582,10.0,19.06290054321289,19.649799346923828,19.4192008972168,8.0,19.094900131225582,19.541000366210938,2.220907230687649,21.5242863,19.8230515,0.0523226075,15.18299961090088,13.73600006103516,10.51799964904785,7.755000114440918,,,,0.1252125552816396,0.227,0.19,0.143,0.113,0.079,0.037,0.023,0.016,0.222,0.173,0.119,0.089,0.066,0.166,0.119,0.088,0.069,0.057
5BZQJ0603+1742,06 03 09.12,+17 42 16.81,1.738,19.2,7211,468.0,,0.06,,0.452,385.0,0.035,0.125,0.084,-0.278,-0.736,-0.265,-0.435,-0.272,,0.37,0.33,0.129,0.293,0.333,,,,,,,0.17332836070471,,0.0,,,21.72330093383789,3.0,21.68490028381348,21.7810001373291,20.53219985961914,6.0,20.242000579833984,20.58830070495605,19.997100830078125,8.0,19.822599411010746,20.190399169921875,19.643699645996094,5.0,19.4552001953125,19.854999542236328,,,,,14.88000011444092,13.8129997253418,10.7480001449585,9.02400016784668,,,,0.7816382436781808,7.048,5.896,4.459,3.527,2.447,1.153,0.73,0.491,6.893,5.371,3.716,2.761,2.054,5.158,3.693,2.735,2.15,1.768
5BZQJ0603-1716,06 03 57.72,-17 16 28.19,2.711,20.0,7211,318.0,,,,0.749,290.0,-0.639,0.16,-0.728,-0.013,0.888,-0.479,0.016,-0.217,0.177,0.336,0.606,0.835,0.612,0.547,,,,,,,0.1831158617097324,20.3705997467041,8.0,20.17959976196289,20.50909996032715,20.068199157714844,11.0,20.00979995727539,20.176300048828125,20.01849937438965,18.0,19.85429954528809,20.158100128173828,19.762399673461918,6.0,19.647300720214844,20.013500213623047,19.489200592041016,5.0,19.31010055541992,19.721099853515625,,,,,16.39100074768066,15.21000003814697,11.65999984741211,8.57699966430664,,,,0.2315781578667231,0.784,0.656,0.496,0.392,0.272,0.128,0.081,0.055,0.767,0.598,0.413,0.307,0.229,0.574,0.411,0.304,0.239,0.197
5BZBJ0604-4817,06 04 08.64,-48 17 25.4,,17.3,7300,32.0,,3.1,7e-10,0.336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5177380483620443,,18.9642,0.05045873,13.80399990081787,13.17500019073486,11.23900032043457,8.803000450134277,15.59000015258789,14.96599960327148,14.25699996948242,0.4118531660974248,0.215,0.18,0.136,0.108,0.075,0.035,0.022,0.015,0.21,0.164,0.113,0.084,0.063,0.157,0.113,0.083,0.066,0.054
5BZQJ0604-4225,06 04 25.17,-42 25 30.1,0.611,20.6,7211,253.0,,0.33,,0.845,520.0,,0.766,-0.078,0.018,0.138,-0.182,-0.066,-0.07,,0.296,0.456,0.492,0.179,0.134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.30099964141846,13.23499965667725,9.91100025177002,7.510000228881836,,,,0.09868184838410057,0.202,0.169,0.128,0.101,0.07,0.033,0.021,0.014,0.198,0.154,0.107,0.079,0.059,0.148,0.106,0.079,0.062,0.051
5BZQJ0604+2429,06 04 55.12,+24 29 54.99,1.133,18.1,7211,837.0,,,,0.486,645.0,-0.196,-0.172,0.615,-0.033,-0.851,-0.262,-0.475,-0.133,,0.434,0.073,0.635,0.329,-0.047,19.86,19.119,18.12,17.591,17.346,1.82,0.0589656569801685,19.292200088500977,6.0,19.25539970397949,19.354700088500977,18.37680053710937,4.0,18.34410095214844,18.43199920654297,18.095800399780277,9.0,17.83489990234375,18.19129943847656,17.65239906311035,5.0,17.60099983215332,17.67959976196289,17.361099243164062,4.0,17.332599639892578,17.424699783325195,,,,,13.20300006866455,11.8730001449585,8.968000411987305,6.659999847412109,16.01199913024902,15.11600017547607,14.54100036621094,0.1310897158301997,3.445,2.882,2.18,1.724,1.196,0.564,0.357,0.24,3.37,2.626,1.816,1.35,1.004,2.522,1.805,1.337,1.051,0.864
5BZQJ0606-0724,06 06 43.55,-07 24 30.2,1.277,19.4,7211,214.0,,,,0.631,333.0,,-0.377,0.287,,,,-0.05,0.055,,0.255,0.186,0.237,,0.36,,,,,,,0.0870548079002389,21.947999954223636,2.0,21.869800567626957,22.0487003326416,21.055400848388672,15.0,20.847400665283203,21.34410095214844,20.43199920654297,16.0,20.246400833129883,20.61210060119629,20.060300827026367,12.0,19.7362003326416,20.35120010375977,19.805400848388672,7.0,19.444900512695312,19.961000442504883,,,,,15.09000015258789,13.87399959564209,10.77600002288818,9.027999877929688,,,,0.2132544208665407,3.353,2.805,2.121,1.678,1.164,0.549,0.347,0.234,3.28,2.556,1.768,1.314,0.977,2.454,1.757,1.301,1.023,0.841
5BZQJ0606-0024,06 06 57.42,-00 24 57.7,1.028,19.6,7211,134.0,,0.15,,0.582,130.0,,0.361,-0.644,-0.542,-0.414,-0.239,-0.302,-0.409,,,0.177,0.176,,,20.533,20.157,19.59,19.549,19.457,1.02,0.4167415236329619,19.81100082397461,8.0,19.705299377441406,19.92729949951172,19.37800025939941,11.0,19.300500869750977,19.44389915466309,19.10169982910156,7.0,19.04450035095215,19.337299346923828,19.271499633789062,14.0,19.132200241088867,19.48040008544922,18.86910057067871,10.0,18.624799728393555,19.042200088500977,,,,,14.90799999237061,13.95199966430664,11.59899997711182,8.803000450134277,,,,0.8414508708014083,1.927,1.612,1.219,0.964,0.669,0.315,0.2,0.134,1.885,1.469,1.016,0.755,0.562,1.41,1.01,0.748,0.588,0.483
5BZBJ0607-2518,06 07 14.38,-25 18 59.5,0.275,17.7,7300,12.0,,1.91,,0.336,,,,,,,,,,,,,,,,,,,,,,0.1546690878954511,19.164600372314453,8.0,19.116600036621094,19.27899932861328,18.58359909057617,12.0,18.361499786376957,18.683399200439453,18.246999740600582,17.0,18.151100158691406,18.3656005859375,18.085899353027344,9.0,18.029199600219727,18.13290023803711,17.868499755859375,14.0,17.766700744628906,18.013200759887695,0.6780180862236408,20.5257511,20.0637932,0.0335249379,14.21599960327148,13.76200008392334,11.42800045013428,,16.37100028991699,15.8149995803833,15.05500030517578,0.123383369993605,0.146,0.122,0.092,0.073,0.051,0.024,0.015,0.01,0.142,0.111,0.077,0.057,0.042,0.106,0.076,0.056,0.044,0.036
5BZBJ0607+4739,06 07 23.24,+47 39 46.9,,16.6,7390,381.0,,0.39,2.2e-09,0.419,290.0,,-0.388,0.568,0.367,0.113,-0.161,-0.061,0.136,,,0.188,0.279,0.155,,,,,,,,0.1564599685067454,17.020700454711914,15.0,16.843599319458008,17.350000381469727,16.5447998046875,12.0,16.382600784301758,16.692399978637695,16.283700942993164,9.0,16.035600662231445,16.328500747680664,16.096099853515625,5.0,16.08930015563965,16.173200607299805,15.889599800109863,10.0,15.51990032196045,16.381999969482422,0.04572685869389462,21.0410614,19.4445381,0.185949877,11.3100004196167,10.38099956512451,7.835999965667725,5.788000106811523,14.11699962615967,13.30700016021729,12.52099990844727,0.2135583817201731,0.797,0.666,0.504,0.399,0.277,0.13,0.083,0.056,0.779,0.607,0.42,0.312,0.232,0.583,0.417,0.309,0.243,0.2
5BZQJ0607+6720,06 07 52.67,+67 20 55.39,1.97,20.2,7211,423.0,,0.33,,0.827,481.0,0.221,-0.64,0.519,0.176,-0.256,0.368,0.142,0.26,-0.053,0.267,0.706,0.057,0.632,0.628,,,,,,,0.0362588962301188,20.170799255371094,6.0,20.00040054321289,20.467500686645508,19.880599975585938,8.0,19.442800521850582,20.339000701904297,19.901199340820312,8.0,19.8567008972168,20.073299407958984,19.08329963684082,7.0,19.03030014038086,19.574800491333008,18.361099243164062,9.0,18.059200286865234,19.45159912109375,,,,,13.67199993133545,12.60799980163574,9.737000465393066,7.526999950408936,,,,0.04562963946290999,0.661,0.553,0.418,0.331,0.229,0.108,0.068,0.046,0.646,0.503,0.348,0.259,0.193,0.483,0.346,0.256,0.201,0.166
5BZQJ0607-0834,06 07 59.7,-08 34 50.01,0.87,15.5,7211,1905.0,1239.0,0.24,1.8e-09,0.528,2492.0,0.304,-0.185,0.198,-0.031,-0.319,0.004,-0.113,-0.016,,0.51,0.415,0.436,0.42,0.44,,,,,,,0.0678906119758268,18.810199737548828,8.0,18.733200073242188,18.97439956665039,18.129499435424805,3.0,18.10020065307617,18.15660095214844,17.9955997467041,6.0,17.688899993896484,18.28380012512207,16.84309959411621,2.0,16.842300415039062,16.84309959411621,17.40220069885254,5.0,17.282899856567383,17.48550033569336,,,,,11.99199962615967,11.52600002288818,9.279999732971191,7.092000007629395,13.31400012969971,12.61100006103516,12.40499973297119,2.035350617082609,2.55,2.134,1.614,1.276,0.886,0.417,0.264,0.178,2.494,1.944,1.345,0.999,0.743,1.867,1.336,0.99,0.778,0.64
5BZUJ0608-1520,06 08 01.52,-15 20 36.99,1.094,20.5,7900,279.0,,0.15,2.3e-09,0.695,269.0,,0.119,-0.464,-0.268,-0.021,-0.29,-0.193,-0.278,,0.015,0.285,0.043,0.086,0.156,,,,,,,0.1790788436648259,20.52899932861328,10.0,20.25320053100586,21.06130027770996,20.19729995727539,9.0,20.115100860595703,20.550500869750977,19.90060043334961,11.0,19.793100357055664,20.09189987182617,19.964399337768555,11.0,19.69659996032715,20.144800186157227,19.18239974975586,6.0,18.993900299072266,19.881200790405277,,,,,14.41100025177002,13.25500011444092,10.35000038146973,7.931000232696533,,,,0.08272631506785913,1.566,1.31,0.991,0.784,0.544,0.256,0.162,0.109,1.532,1.193,0.826,0.613,0.456,1.146,0.82,0.608,0.478,0.393
5BZQJ0608-2220,06 08 59.69,-22 20 20.9,1.926,20.5,7211,678.0,456.0,0.12,,0.89,976.0,0.189,0.162,-0.41,-0.295,-0.149,0.154,0.044,-0.098,,0.23,0.357,0.411,0.259,0.382,,,,,,,0.0769647504523677,20.617700576782227,8.0,20.432600021362305,21.238500595092773,20.449800491333008,8.0,20.350400924682617,21.153099060058597,20.774599075317383,17.0,20.311599731445312,21.070199966430664,20.170700073242188,5.0,19.94540023803711,20.682100296020508,18.80340003967285,8.0,18.707399368286133,19.026100158691406,,,,,14.95199966430664,13.77200031280518,10.38099956512451,7.697000026702881,,,,0.2612723850558089,0.28,0.235,0.177,0.14,0.097,0.046,0.029,0.02,0.274,0.214,0.148,0.11,0.082,0.205,0.147,0.109,0.086,0.07
5BZBJ0609-0247,06 09 15.05,-02 47 54.6,,16.9,7300,62.0,,0.31,1e-09,0.276,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2695864555598138,,20.0359573,0.2991485,13.22200012207031,12.38000011444092,10.10200023651123,8.430999755859375,16.25799942016602,15.32299995422363,14.48400020599365,0.2984198304348405,1.312,1.098,0.83,0.657,0.456,0.215,0.136,0.091,1.284,1.0,0.692,0.514,0.382,0.961,0.688,0.509,0.4,0.329
5BZQJ0609-0615,06 09 39.94,-06 15 05.79,2.219,19.8,7211,101.0,,,2e-10,0.591,86.0,,0.36,-0.87,,,,,,,,0.3,0.062,,,,,,,,,0.507738142592138,20.789899826049805,8.0,20.7234001159668,20.93470001220703,20.390899658203125,10.0,20.211000442504883,20.483800888061523,20.09760093688965,9.0,19.854999542236328,20.284500122070312,19.76729965209961,11.0,19.69339942932129,20.10540008544922,19.552099227905277,7.0,19.30990028381348,19.661800384521484,,,,,16.44099998474121,15.1879997253418,,,,,,0.4465539250926125,2.362,1.976,1.494,1.182,0.82,0.386,0.245,0.165,2.31,1.8,1.245,0.925,0.688,1.729,1.238,0.917,0.72,0.592
5BZQJ0609-1542,06 09 40.95,-15 42 40.71,0.324,15.3,7211,2742.0,1663.0,0.87,,0.546,3056.0,-0.44,0.523,0.257,0.445,0.682,0.627,0.647,0.525,0.217,0.512,0.836,0.908,0.832,0.765,,,,,,,0.0223685020697476,18.555599212646484,4.0,18.535600662231445,18.56290054321289,18.014799118041992,4.0,17.97330093383789,18.0359001159668,18.140600204467773,9.0,18.1200008392334,18.189599990844727,17.654199600219727,7.0,17.53890037536621,17.73940086364746,17.832399368286133,10.0,17.454599380493164,18.011199951171875,,,,,13.08300018310547,12.04500007629395,9.027999877929688,6.34499979019165,16.19599914550781,15.39500045776367,14.08500003814697,0.166643883775048,1.142,0.955,0.722,0.571,0.396,0.187,0.118,0.08,1.117,0.87,0.602,0.447,0.333,0.836,0.598,0.443,0.348,0.286
5BZBJ0610-1847,06 10 17.88,-18 47 40.09,,17.3,7300,128.0,,0.38,6e-10,0.522,284.0,-1.142,0.268,0.01,0.476,1.064,-0.957,-0.226,-0.152,,0.424,0.547,0.816,0.652,0.194,,,,,,,0.1273695358272125,18.941999435424805,7.0,18.436199188232425,19.810300827026367,18.479799270629883,10.0,18.12619972229004,18.91279983520508,17.67919921875,15.0,17.502599716186523,18.049699783325195,17.969200134277344,5.0,17.93549919128418,18.6924991607666,17.578699111938477,4.0,17.509899139404297,17.664499282836914,2.467493969905613,,20.2295055,0.09023961,12.77099990844727,11.72299957275391,8.918000221252441,6.521999835968018,16.23699951171875,15.33300018310547,14.43900012969971,0.0709971943236333,0.387,0.323,0.245,0.193,0.134,0.063,0.04,0.027,0.378,0.295,0.204,0.151,0.113,0.283,0.203,0.15,0.118,0.097
5BZQJ0610-6058,06 10 30.3,-60 58 38.09,1.773,20.1,7211,350.0,,0.21,5e-10,0.816,295.0,,,0.026,0.16,0.329,-0.241,-0.035,-0.016,,,0.2,0.624,0.029,0.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.294462514441289,21.99867,,0.0372628,16.1879997253418,15.04399967193604,12.11699962615967,9.154000282287598,,,,0.2685903855493136,0.163,0.136,0.103,0.081,0.056,0.027,0.017,0.011,0.159,0.124,0.086,0.064,0.047,0.119,0.085,0.063,0.05,0.041
