BZCAT5 Source name,RA (J2000.0),Dec (J2000.0),Redshift,Class,Rad_opt_sp_index,alpha_1.1-2.3,alpha_2.3-4.8,alpha_4.8-7.7,alpha_4.8-11.2,alpha_7.7-11.2,alpha_11.2-21.7,alpha_7.7-21.7,alpha_4.8-21.7,var_1.1,var_2.3,var_4.8,var_7.7,var_11.2,var_21.7,universe_age_Gyr,comoving_distance_Mpc,lookback_distance_Mpc,luminosity_distance_Mpc,distance_modulus_mag,RA_sin,RA_cos,Dec_sin,ext_fuv,ext_nuv,log_nuF_fuv,log_nuF_nuv,log_nuF_g,log_nuF_r,log_nuF_i,log_nuF_z,log_nuF_y,log_nuF_Su,log_nuF_Sg,log_nuF_Sr,log_nuF_Si,log_nuF_Sz,log_nuF_J,log_nuF_H,log_nuF_K,log_nuF_w1,log_nuF_w2,log_nuF_w3,log_nuF_w4,tangent_wise,tangent_pstarrs,log_nu_radmax,i_abs,w1_abs,log_X_luminosity_W,log_nuF_X,log_gamma_luminosity_ph,log_nuF_gamma,log_radio_luminosity,log_nuF_1.4,log_nuF_143,log_nuF_4.8,nuv-g,g-r,r-i,i-z,z-y,y-w1,w1-w2,w2-w3,w3-w4,fuv-nuv,nuv-Su,Su-Sg,Sg-Sr,Sr-Si,Si-Sz,y-J,J-H,H-K,K-w1,g_var,r_var,i_var,z_var,y_var,Radio_radio_hard,IR_opt_hard,IR_UV_hard,IR_X_hard
5BZQJ1753+4409,17 53 22.64,+44 09 45.68,0.871,BZQ,0.863,,0.018,0.465,0.055,-0.461,-0.33,-0.377,-0.114,,0.442,0.552,0.253,0.64,0.539,6.37,3055.727279211563,2256.1014617686337,5713.266215863114,43.784422304782595,-0.9995825155257538,-0.028892813210312108,0.6966981016337654,0.32384949073722824,0.3497316989285891,-12.452922059966017,-12.297760083941716,-12.627137943868949,-12.490878080356486,-12.878171126787931,-12.764670989004651,-12.63360786873215,-12.58383691334496,-12.5602356729481,-12.650590010090884,-12.736092845230191,-12.755181941995819,,,,-12.348244192353848,-12.344011246418408,-12.407064233040659,-12.420179382618219,0.10154122547988967,0.46088531065927857,13.136269436441324,-23.687421709689822,-29.308422472629275,87.83918451594548,-12.443697499232712,,,62.375533664377706,-12.969643194689159,,-12.538689097742258,-0.02945944726843308,0.6109998779296824,-0.7534009246826123,0.4370004730224615,0.4418007507324191,4.742199539184572,0.9939994812011701,2.678000450134281,2.1160001754760724,0.8314681081913626,-0.24885989892858973,0.3620000000000019,0.06999999999999673,-0.004000000000001336,0.14500000000000313,,,,,0.3040008544921875,0.8084011077880859,0.24580001831055043,0.5517997741699183,0.600000381469723,-0.4309540969469001,0.5341598803695238,-0.046251162476691476,0.09968625281430477
5BZQJ1753+2848,17 53 42.47,+28 48 04.89,1.118,BZQ,0.853,0.255,0.507,-0.666,0.232,1.364,-0.101,0.429,0.086,0.383,0.539,0.707,0.634,0.817,0.815,5.363,3669.697244445342,2564.7924734426533,7764.577843335859,44.4505892415375,-0.9996231418494838,-0.027451307418168504,0.48177444890968346,0.42054211536026864,0.45108717386200187,,-12.314327733968351,-12.677258091574027,-12.565957920444374,-12.364850930254729,-12.56491063133864,-12.451607874835664,,,,,,-11.13875785826196,-11.116710222551253,-11.079836278059908,-12.525444128266935,-12.428811203693796,-12.588664422249643,-12.498979584034235,0.05087078294684766,-0.6663586676545232,12.346908849644592,-25.636889137777732,-29.531589569601458,88.20143251087151,-12.55284196865778,,,63.42920720242741,-13.236871623200862,,-12.233048337443817,-0.1133406914645434,0.5486006469726554,0.7175991668701158,-0.34689912414551216,0.3973998413086015,3.844199714660638,1.2249994277954208,2.4359998703002894,2.3730001449584943,,,,,,,4.447199584960938,0.8580001449584902,0.8419998321533217,-2.302999847412112,0.3549003601074183,0.5809001922607422,1.56830024719239,0.9752998352050781,0.2645988464355469,-1.0038232857570453,-0.06396027343906674,-0.11448346972544421,0.12403076496398491
5BZBJ1754+3212,17 54 11.81,+32 12 23.18,,BLLac,0.293,,,0.836,0.534,0.153,0.0,0.055,0.3,,,0.149,,,,,,,,,-0.9996794382946774,-0.025318385628596694,0.5329713677339402,0.3019472198714179,0.32321583853961044,-11.91132284831234,-11.732106828097308,-11.420938102560356,-11.117078092563515,-11.408771114580901,-11.47643073021559,-11.373688465655977,,,,,,-11.697557949814696,-11.73511026527586,-11.665436513045256,-11.287444402925134,-11.336411225056104,-11.602264199471323,-11.687379471119195,0.5190891796129671,0.30443390068997744,,,,,-12.136677139879545,,-9.716107447812565,,-14.047691990337874,,-13.66054855869356,1.5719070163920286,1.0300002441406253,-0.5144008636474613,-0.015898910522459175,0.37099861145019375,4.244400505065922,0.8610000610351491,2.171000480651859,1.935999870300293,0.891603218668191,,,,,,0.355400833129881,0.7090002670288111,0.92399935150147,2.25600005340576,0.5746002197265625,0.13850021362304688,0.48579978942871094,0.14590072631835938,0.8155994415283203,-0.387143431644315,0.07235988952479744,0.39569560304120444,0.8002659148234414
5BZBJ1754-6423,17 54 42.0,-64 23 45.81,,BLLac,0.491,,,-0.169,,,,-0.108,-0.127,,,0.079,0.161,,0.167,,,,,,-0.9997326149378384,-0.023123551404394725,-0.9018027989054614,0.4925731701166216,0.5273887745744065,,-12.218342333683392,,,,,,,,,,,-11.91315817564477,-11.889510170671368,-12.043436159041352,-11.733844091645839,-11.738811051105907,-11.829064355110972,-11.834179512317926,0.14067449120371806,,,,,,,,-10.397348685188152,,-13.586700235918748,,-13.270227946891714,,,,,,,0.9709997177124006,2.609999656677248,2.136000156402589,,,,,,,,0.8620010681152301,0.3650000000000002,2.0849999465942393,,,,,,-0.3164722890270344,,0.4795312825774847,
5BZGJ1755+6236,17 55 48.43,+62 36 44.1,0.027,BZG,-0.114,,0.425,-0.799,,,,,,,,0.735,0.583,,,13.346,118.73348971223986,117.16220038883854,121.93916511786136,35.430716086037876,-0.9998326568874365,-0.01829366615552084,0.8879137568618007,0.28593916445263495,0.3062594938249061,-12.137070390479854,-11.53715748598319,-11.687937931661917,-11.471278409946327,-11.431890584795743,-11.371630754629653,-11.243528001178438,,,,,,-10.879957919297114,-10.905910503312969,-11.017436397078459,-10.944644262544275,-11.354811035847119,-12.097864327645151,-12.097779480274468,1.4416007538860185,-1.3138125962319869,13.84546210420007,-18.949416845925573,-24.46371607840849,80.91832663996566,-12.10790539730952,,,54.000415484461115,-13.39447947656253,,-13.119186407719209,0.4170340883528283,0.8119990234374974,0.3133012542724636,0.3038997039794893,0.434399833679203,4.775999694824222,-0.04199981689454013,0.9779996871948295,2.149000167846678,1.9433454293722718,,,,,,2.0739997482299817,0.7379995956420906,0.47100023651122847,1.493000114440921,0.09560012817382812,0.9554004669189453,0.60260009765625,0.9256000518798828,0.16539955139160156,-0.2752930688433217,0.07707954894862468,0.18234645013607143,0.7530943614624004
5BZQJ1756+5748,17 56 03.63,+57 48 47.98,2.11,BZQ,0.749,,-0.673,-1.14,,,,-2.104,-1.802,,,0.106,0.091,,,3.082,5446.357725236353,3264.096212207504,16900.547991276664,46.13950393304742,-0.9998522674232128,-0.017188464988483417,0.8463170975042431,0.3405262525398832,0.36631461747636596,,,-12.184257902365044,-12.128238346469765,-12.126411129229338,-12.001431261221448,-12.010768073810274,-12.553836913344961,-12.1914356729481,-12.120190010090884,-12.041692845230191,-11.961981941995818,-12.08955819395532,-12.055910387346172,-12.00903653745932,-12.351444341889978,-12.192410980915476,-11.848664269661752,-11.769379440601618,-0.7236409583980001,-0.6140015199532446,13.13929998574119,-27.921903331851134,-31.65550372705377,89.19736463973985,-12.795880017344075,,,65.07289940218922,-12.983468059042735,,-12.665294993718021,,0.4103991088867218,0.2193997344970704,0.4656997985839837,0.09080091857910233,3.1770996780395517,1.38100051879883,3.694999694824217,2.3470001220703107,,,1.2090000000000032,0.47399999999999665,0.4059999999999988,0.392000000000003,0.9680992431640618,0.8870005722045899,0.866999595642092,0.455000267028808,0.1378002166748118,0.09329986572265625,0.09719848632812855,0.3281993865966797,0.18880081176757812,-0.31817306532471434,-0.0659998516861382,,0.6034690364285993
5BZBJ1756+5522,17 56 15.89,+55 22 18.08,,BLLac,0.251,-0.456,-1.328,-0.264,-0.295,-0.335,,,,-0.021,0.201,0.705,0.647,0.095,,,,,,,-0.999867194789576,-0.016297017629739976,0.8228556839128233,0.2685419259047057,0.2900305624618026,-11.874264605899025,-11.554234858528432,-11.92589777663262,-11.92843794974125,-11.969570534746916,-11.966190892569106,-11.991528394855196,-11.37263691334496,-11.423035672948101,-11.481390010090884,-11.51209284523019,-11.550381941995818,-11.802757821640867,-11.808710329362773,-11.914236247542327,-12.108244421235684,-12.246411072468211,-12.671064172005503,,1.0502235657642054,0.21942586810161818,,,,,-11.164943898279883,,-10.397348685188152,,-14.649751981665837,,-13.58294370088089,-0.13517209271082464,0.263999786376953,0.11200022888183625,0.16169923400878616,0.05079919433594071,3.737000282287596,0.63800048828125,1.7740001678466797,,1.2436375365570953,0.9203270375381969,0.1769999999999996,0.14999999999999858,0.13300000000000267,0.09700000000000131,1.6370009765624953,0.787999786376961,0.4860001754760699,0.8259993438720699,0.13940048217773793,0.1680011749267578,0.20199966430664062,0.2482013702392578,0.3074989318847656,-1.0668082807849473,-0.276840537721295,-0.6921762139397796,-1.0814671741883277
5BZQJ1756+1553,17 56 33.72,+15 53 43.8,0.547,BZQ,0.688,-0.315,0.199,-0.511,-0.242,0.097,-0.537,-0.308,-0.372,,0.144,0.149,0.486,0.244,0.242,8.208,2098.411327819558,1692.4912466472986,3245.171295584454,42.556188129354766,-0.999887485535557,-0.0150005423029092,0.2738836828617327,0.6271735066015282,0.6722154729355853,,-12.683374574338918,-12.419898179464653,-12.298158536899448,-12.246290597002776,-12.252311272207777,-12.225567823566134,,,,,,-12.168357583603756,-12.152310317155745,-12.195436412337251,-11.96744432663119,-11.951211106037547,-11.971464333748667,-11.940179458912164,-0.01820388797552791,-0.6110326644557024,13.440748730311258,-24.03888885872488,-29.032187961508086,,,,,61.4852355010038,-13.100288905428856,,-12.577451195201405,1.452676189735314,0.5746993255615322,0.34450154113768505,0.13819844055175778,0.1810015716552762,4.674099090576171,1.0240001678466797,2.7849998474121094,2.2270002365112305,,,,,,,1.3081001434326183,0.842999221801751,0.6419997329711897,1.8809999923706116,0.48880004882812145,0.46949958801269176,0.27680015563964844,0.18900108337401988,0.32430076599121094,-0.5228377102274511,0.2950794909652288,0.7321634683013709,
5BZBJ1757+7033,17 57 13.24,+70 33 37.4,0.407,BLLac,0.304,,,,,,,,,,,,,,,9.26,1622.494115217797,1369.8148923547346,2282.3989224969287,41.791957768109825,-0.9999264672672189,-0.012126832170827965,0.9429927948477026,0.2386537504177165,0.2550433346590846,-11.802553276093823,-11.779424349649519,-12.003778336935357,-12.076718412387732,-12.088171230547697,-12.076311076895276,-12.123608045734104,,,,,,-12.011958224472899,-12.021910384294417,-12.121436165144868,-12.277444174043298,-12.41161111519282,-12.751064095711559,,0.8737428059699882,0.32573113377946683,,-23.669956913617636,-27.492957981732875,88.41699000992358,-11.39577394691553,,,,-14.853871964321762,,,0.23310023433505478,0.08800003051758054,0.18619964599609062,0.1829005126953156,-0.004099472045901109,3.644200027465825,0.6479997634887695,1.9870004653930593,,0.5013854842413714,,,,,,1.4441990966796858,0.7780006561279293,0.5010005187988291,0.9209997558593805,0.3680992126464844,0.2761001586914027,0.09920120239257812,0.05290031433105469,0.4214992523193395,,-0.3234398846451221,-0.6321867655433007,-1.0158371682772902
5BZGJ1757+5523,17 57 28.26,+55 23 12.08,0.065,BZG,0.228,,,-0.697,,,,,,,,-0.0,,,,12.833,283.23940873667806,274.4598027812718,301.64815691245497,37.397503380481645,-0.9999391167245935,-0.011034620249005983,0.8230044233206042,0.30922587659281137,0.3320461603680316,-12.561469265623783,-12.38136017936594,-11.539137907247856,-11.393877970493202,-11.316010970537931,-11.251510780874769,-11.170847984088596,-11.48463691334496,-10.8738356729481,-10.630190010090883,-10.55969284523019,-10.518381941995818,-10.945957846054927,-10.972710372087384,-11.149836308577484,-11.3774441740433,-11.735211121296336,-12.43546427271351,-12.525779358204156,1.4287533994620327,-1.1676989052500242,14.3219751655219,-21.205903176013873,-25.348503594104695,80.57032043272281,-13.045757490560675,,,54.9714886173615,-13.95624487303132,,-13.478208350360877,2.8995408828448603,0.6335000610351571,0.4094991912841799,0.31450060272216795,0.3157999420166,3.5122998733520543,0.08899974822997869,1.0850000381469709,1.9230003356933594,0.8938358837752176,2.7081403396319708,1.8299999999999983,0.9050000000000011,0.38599999999999746,0.29600000000000115,1.727299888610844,0.7359997406005796,0.3070001296997109,0.7420001144409198,0.27970123291015625,0.07080078125,0.3241996765136719,0.27070045471191406,0.2504005432128906,-0.4780365226704433,-0.4192001507584049,0.6461490580696037,1.3105463692643387
5BZQJ1759+2343,17 59 00.36,+23 43 46.99,1.721,BZQ,0.516,0.533,-0.233,-0.25,-0.903,-1.726,-0.373,-0.862,-0.671,,0.213,0.434,0.497,0.21,0.188,3.747,4854.296198279776,3060.3020802153073,13185.229049356796,45.60043839306202,-0.9999905946092131,-0.004337129593688826,0.40242267872488446,0.6599260809836678,0.7057801779799816,,-11.95783597232116,-11.447418363790824,-11.51547833670414,-11.512451168291838,-11.554071037832777,-11.587127766193088,,,,,,-11.787957601914304,-11.859510500261212,-11.981836415389008,-11.969044210664395,-11.858011185383251,-11.768264184212535,-11.850979439075738,-0.14114859993153128,0.41754801291849064,13.502953050045509,-28.91773769420948,-32.07243851513233,88.87271718605963,-12.721246399047171,,,64.7222529415341,-12.98581560249872,,-12.490797477668897,2.0700292238754905,0.10020028686523119,0.22239961242675932,0.04920045471191514,0.03150112915038861,3.073999237060546,1.2609996795654297,3.060000419616699,1.9419999122619647,,,,,,,0.6629999542236344,0.6239988098144504,0.4440001831054712,1.34300028991699,0.06699943542480469,0.04789924621582031,0.1256999969482422,0.3376007080078125,0.07100105285644531,-0.4950181248298229,-0.3455600170914135,0.09982478693790853,0.8632352136639199
5BZBJ1759+7037,17 59 49.01,+70 37 21.28,,BLLac_c,0.345,,,,,,,,,,,,,,,,,,,,-0.9999996806274265,-0.0007992152682268733,0.943353474985135,0.22191744052520518,0.23843805671047244,-12.714877120050826,-12.563430820828964,,,-12.722690542071135,,,,,,,,,,,-12.635044195405603,-12.708011185383251,-12.848264107918592,-12.87377931242779,0.29519433754056684,,,,,,-11.903089986991944,,,,-14.853871964321762,,,,,,,,,0.8009996414184499,2.485000610351559,2.085000038146976,0.8221789161852655,,,,,,,,,,,,,,,,0.014679356687883782,-0.1445803645542867,-0.8049211983913072
5BZQJ1800+3848,18 00 24.77,+38 48 30.7,2.092,BZQ,0.615,-0.128,0.813,0.634,0.352,-0.004,-0.277,-0.178,0.076,0.278,0.228,0.193,0.265,0.38,0.484,3.109,5421.271340171689,3256.0063849809044,16725.67850513099,46.11691872339731,-0.9999983776141427,0.0018013242580139934,0.6267197993717873,0.18991640445333932,0.20453102762599848,,-12.142947632462754,-11.81889830763848,-11.891958372104531,-11.874771090166838,-11.881910741201917,-11.961768000568085,-11.592636913344961,-11.675435672948101,-11.740190010090883,-11.78809284523019,-11.775581941995819,-11.973958071885008,-12.152710146257304,-12.141036519148772,-12.408244421235683,-12.335211121296336,-12.24146441004261,-12.200179306324273,-0.24453756408565294,0.35236056089784235,,-28.528418219857272,-31.4909183190394,90.62348187585117,-12.167491087293763,,,63.87747432764845,-13.340654364253822,,-12.44363718474308,1.6041085146103313,0.08770005798340108,0.2577998962402326,0.1354010009765645,-0.08550019836425804,2.912599296569823,1.1660003662109393,3.0699996948242205,2.2520008087158168,,1.8421089723740032,0.09600000000000009,0.1340000000000039,0.0899999999999963,0.2240000000000002,1.1345993652343722,0.3560008697509822,0.7789990386962877,0.6430000228881809,0.2171001434326172,0.6667003631591797,0.05050086975097656,0.07849884033203125,0.11549949645996094,-0.8970171795107422,-0.4604400311294974,-0.19226348883358213,-0.1677200340025724
5BZBJ1800+6126,18 00 25.15,+61 26 13.48,,BLLac_c,0.519,,,0.345,,,,,,,,0.123,,,,,,,,,-0.9999983274538351,0.0018289585923117226,0.8782925670948049,0.18925169151321358,0.20490595327023325,,,-13.295497752218559,-12.95427809866703,-12.805651064532073,-12.736111266104261,-12.685287898029026,,,,,,,,,-12.371844198457362,-12.700011002277783,-12.935064110970346,,0.9445114769946413,-1.9905032677443375,,,,,,,,,-14.492144128304169,,-13.908333042404315,,1.1233993530273416,0.586399276733399,0.3270996246337887,0.24120137023925636,4.812399597167971,0.16300010681151988,2.2480001449584996,,,,,,,,,,,,0.5006008148193359,0.7601985931396484,0.5438995361328125,0.6863994598388601,0.44120025634765625,-0.5838110858998533,0.1056400622542899,,
5BZBJ1800+7828,18 00 45.67,+78 28 04.0,0.68,BLLac,0.688,0.254,0.029,0.377,0.081,-0.292,-0.206,-0.237,-0.045,0.129,0.275,0.306,0.447,0.212,0.523,7.366,2514.4347161047776,1950.620873938052,4222.249307303992,43.12771936559459,-0.9999944847668036,0.003321210016677619,0.9798124283530697,0.3747585310290339,0.399185898417733,-11.424405683849296,-11.199886204146058,-11.263257865743949,-11.200238236606484,-11.21693105110434,-11.179631075064222,-10.982328245319064,-11.61303691334496,-11.5522356729481,-11.547790010090884,-11.520092845230192,-11.505981941995818,-10.370757781968015,-10.37111021034422,-10.348636308577483,-10.845444204560879,-10.804411255573681,-10.817864213204233,-10.747779480274469,-0.0912007530446743,-0.698715382789711,13.68961553275033,-27.1838189597108,-32.40871950292369,88.02026767063651,-12.102372908709558,112.76344547502225,-9.452866013037983,63.265271900826185,-12.50693250162277,-10.724419166988573,-11.933078027906003,0.6355560485549212,0.4278992919921869,0.1730996551513666,0.24650006866455243,0.607400024414062,4.371000450134275,1.0859994888305682,2.8020005226135254,2.3239998817443848,1.0048618673887013,-0.5665445984177353,0.4549999999999983,0.30700000000000216,0.27899999999999636,0.22800000000000153,2.6940007019042955,0.8019999847412098,0.8059997253418008,0.06900003814696909,0.2479991912841797,0.2422008514404297,1.4925003051757812,0.13700008392333984,1.221999168395996,-0.5738544737167679,0.4125197955306579,0.3954749485723763,1.2979616531358769
5BZQJ1801+4404,18 01 32.31,+44 04 21.89,0.663,BZQ,0.559,-0.597,0.478,-0.883,0.127,1.401,0.101,0.571,0.116,-0.074,0.179,0.363,0.274,0.257,0.416,7.466,2463.128422803682,1919.9255773030122,4094.3205827028114,43.060909223200554,-0.9999774680838127,0.0067129222166944676,0.6955711406042497,0.4198320383260652,0.4514450659797966,-11.744829960930483,-11.558458017121234,-11.964058036642388,-12.025678312290077,-11.938250826494963,-12.062391185537855,-12.252288416827852,-11.002236913344962,-10.923835672948101,-10.956990010090884,-10.86409284523019,-10.842781941995817,-11.628358010849851,-11.697510469743632,-11.91863632688803,-11.827844335786462,-11.816411148762155,-11.765464196419565,-11.617379585560114,-0.24088796750101096,0.7099888325523357,13.599009769205294,-25.3137093788402,-29.885909032465694,87.80879310817068,-12.167491087293763,110.30401578704897,-10.494258698196209,62.184101802487255,-12.992337553462724,-11.052272273036685,-12.370513947331041,-0.22001484625323897,0.11629953002930193,0.4334004058837877,-0.15710076904296955,-0.36060012817382514,5.089900550842287,1.0120000839233398,2.963000297546383,2.5189995765686035,0.9094930276537347,1.8568849340202007,0.49900000000000233,0.21300000000000097,0.44200000000000017,0.24600000000000044,2.724900558471676,0.6299999084472709,0.19700032806396095,1.5379997558593796,0.014799118041988635,0.05229949951171875,0.308300018310554,0.4678001403808594,0.10930061340332031,-0.6218236061316826,0.12183967773280813,-0.25795313164092093,0.35107993853160835
